"","wave","gor","sex","age_30","notwhite","urban","imd3","domain","SampSize","Direct_01","SD_01_adj","var_01_adj","w_01_inv","Direct_num","SD_num_adj","var_num_adj","w_num_inv"
"2391",2018,2,1,0,0,1,3,"2_1_0_0_1_3",35,0.520346276741481,0.133154782936196,0.0177301962187854,56.4009550520647,2.37849734432007,0.458719043651994,0.210423161009,4.75232857069964
"2392",2019,2,1,0,0,1,3,"2_1_0_0_1_3",42,0.553335884912138,0.121953530172784,0.0148726635216041,67.2374520238015,2.53481982693258,0.463499850110705,0.214832111052646,4.65479762359614
"2393",2022,2,1,0,0,1,3,"2_1_0_0_1_3",24,0.658073437459153,0.186322489763953,0.0347160701918383,28.8051036443376,2.81236122538413,0.669922922247221,0.448796721752257,2.22818026855378
"2394",2023,2,1,0,0,1,3,"2_1_0_0_1_3",20,0.69787074090274,0.221226789787609,0.0489412925197308,20.4326438578803,2.79682085741785,0.750581542683359,0.563372652216931,1.77502403793456
"2395",2003,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2396",2004,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2397",2005,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2398",2006,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2399",2007,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2400",2008,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2401",2009,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2402",2010,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2403",2011,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2404",2012,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2405",2013,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2406",2014,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2407",2015,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2408",2016,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2409",2017,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2410",2018,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2411",2019,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2412",2022,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2413",2023,2,1,0,1,0,1,"2_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2414",2003,2,1,0,1,0,2,"2_1_0_1_0_2",1,1,0.999783926332395,0.999567899352619,1.00043228743906,3,2.99935177899718,8.99611109417357,0.111159143048785
"2415",2004,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2416",2005,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2417",2006,2,1,0,1,0,2,"2_1_0_1_0_2",1,1,0.999460672650452,0.998921636174894,1.00107952794899,4,3.99784269060181,15.9827461787983,0.0625674704968121
"2418",2007,2,1,0,1,0,2,"2_1_0_1_0_2",1,1,0.99961754753206,0.999235241334011,1.00076534396942,3,2.99885264259618,8.9931171720061,0.111196149329936
"2419",2008,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2420",2009,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2421",2010,2,1,0,1,0,2,"2_1_0_1_0_2",1,1,0.999749241061531,0.999498545003107,1.00050170658016,3,2.99924772318459,8.99548690502796,0.111166856286685
"2422",2011,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2423",2012,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2424",2013,2,1,0,1,0,2,"2_1_0_1_0_2",1,0,0.998593431675516,0.997188841785484,1.00281908310314,1,0.999804518801791,0.999609075816481,1.000391077065
"2425",2014,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2426",2015,2,1,0,1,0,2,"2_1_0_1_0_2",2,0.491885732251314,0.491624768738788,0.241694913237467,4.13744743985361,2.98377146450263,2.21331844416506,4.89877853528123,0.20413251850394
"2427",2016,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2428",2017,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2429",2018,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2430",2019,2,1,0,1,0,2,"2_1_0_1_0_2",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99968636848202,3.99874557229283,0.250078426326738
"2431",2022,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2432",2023,2,1,0,1,0,2,"2_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2433",2003,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2434",2004,2,1,0,1,0,3,"2_1_0_1_0_3",1,1,0.999537445645446,0.999075105247423,1.0009257509748,4,3.99814978258178,15.9852016839588,0.0625578594359247
"2435",2005,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2436",2006,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2437",2007,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2438",2008,2,1,0,1,0,3,"2_1_0_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99945739625779,3.99782987944996,0.250135706159059
"2439",2009,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2440",2010,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2441",2011,2,1,0,1,0,3,"2_1_0_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99877526673405,3.99510256690777,0.250306464790966
"2442",2012,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2443",2013,2,1,0,1,0,3,"2_1_0_1_0_3",1,1,0.999603309944391,0.999206777251781,1.00079385245004,3,2.99880992983317,8.99286099526603,0.111199316938893
"2444",2014,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2445",2015,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2446",2016,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2447",2017,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2448",2018,2,1,0,1,0,3,"2_1_0_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99949367816961,3.99797496904023,0.250126628541665
"2449",2019,2,1,0,1,0,3,"2_1_0_1_0_3",1,1,0.999789062866188,0.999578170226851,1.0004220077886,4,3.99915625146475,15.9932507236296,0.0625263754867874
"2450",2022,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2451",2023,2,1,0,1,0,3,"2_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2452",2003,2,1,0,1,1,1,"2_1_0_1_1_1",11,0.918606928723763,0.32782008410245,0.107466007540937,9.30526799015091,2.88217756065723,0.99395819435723,0.987952892129886,1.01219401042912
"2453",2004,2,1,0,1,1,1,"2_1_0_1_1_1",20,0.577658126803414,0.216622047729243,0.0469251115624103,21.3105513594784,2.48891449515983,0.707759292072834,0.500923215515439,1.99631394398645
"2454",2005,2,1,0,1,1,1,"2_1_0_1_1_1",18,0.412862677043586,0.167467182625154,0.0280452572564066,35.6566527758115,2.38064116785522,0.670581683269003,0.449679793935889,2.22380461271642
"2455",2006,2,1,0,1,1,1,"2_1_0_1_1_1",23,0.539427208950751,0.179553928998288,0.0322396134187222,31.0177416525497,2.33687243013274,0.625850100733659,0.391688348588331,2.55305015736123
"2456",2007,2,1,0,1,1,1,"2_1_0_1_1_1",22,0.607191398391025,0.184567426971248,0.034065135098787,29.3555272010533,2.40748942274363,0.647478409565434,0.419228290853384,2.38533520236526
"2457",2008,2,1,0,1,1,1,"2_1_0_1_1_1",21,0.704046897969965,0.22786797457287,0.0519238138359419,19.258985928106,2.87098876460838,0.796522842655455,0.634448638871926,1.57617171624489
"2458",2009,2,1,0,1,1,1,"2_1_0_1_1_1",22,0.532184645078452,0.167381878402906,0.0280166932176854,35.6930060314454,2.38497701751704,0.610100082577001,0.372222110760463,2.68656796867055
"2459",2010,2,1,0,1,1,1,"2_1_0_1_1_1",21,0.70592605517984,0.198439443247414,0.0393782126363438,25.394753419485,2.65274533461795,0.683999240499958,0.46785496100452,2.13741454798924
"2460",2011,2,1,0,1,1,1,"2_1_0_1_1_1",21,0.575676249552902,0.173387983957681,0.030063392980909,33.2630452136599,2.53810344855794,0.630214229696057,0.397169975311395,2.5178136872405
"2461",2012,2,1,0,1,1,1,"2_1_0_1_1_1",18,0.75893975550649,0.251001459016068,0.0630017324281947,15.8725793951736,2.85800705510269,0.814036319668241,0.662655129739014,1.50908059882348
"2462",2013,2,1,0,1,1,1,"2_1_0_1_1_1",26,0.648263459809288,0.181194417371413,0.0328314168865658,30.458630629773,2.48825906186881,0.597816888326183,0.357385031968,2.79810263595354
"2463",2014,2,1,0,1,1,1,"2_1_0_1_1_1",17,0.22070204741838,0.0993992213286729,0.00988020520074651,101.212472785934,1.91693229959076,0.559330762731689,0.312850902138013,3.19641079238075
"2464",2015,2,1,0,1,1,1,"2_1_0_1_1_1",29,0.631837508935333,0.160768602998884,0.0258465437102129,38.6898925911267,2.6823983021492,0.571041205375615,0.326088058236835,3.06665630568326
"2465",2016,2,1,0,1,1,1,"2_1_0_1_1_1",16,0.671148530413935,0.230724401904149,0.0532337496340271,18.7850753868519,2.64747024121511,0.746897841487102,0.557856385618092,1.79257605681438
"2466",2017,2,1,0,1,1,1,"2_1_0_1_1_1",15,0.662844050537987,0.245609022476633,0.0603237919219273,16.5772072368101,2.57706146787736,0.803620605656276,0.64580607783536,1.5484524446593
"2467",2018,2,1,0,1,1,1,"2_1_0_1_1_1",27,0.51897022640094,0.147447949865724,0.0217408979196051,45.9962603061688,2.53619841976122,0.567528386209386,0.32208846915343,3.10473703895199
"2468",2019,2,1,0,1,1,1,"2_1_0_1_1_1",18,0.653603061502423,0.2304690080104,0.0531159636532977,18.8267317623619,2.58601881044834,0.743444464513969,0.552709671816463,1.80926814020376
"2469",2022,2,1,0,1,1,1,"2_1_0_1_1_1",30,0.564254937757295,0.177122316494342,0.031372315000322,31.8752377690245,2.38988800802489,0.579433178363918,0.335742808188912,2.9784703517382
"2470",2023,2,1,0,1,1,1,"2_1_0_1_1_1",39,0.572328170429385,0.145159290837085,0.0210712197163253,47.4580975122779,2.57310268319633,0.512927685251436,0.263094810297397,3.80091115772912
"2471",2003,2,1,0,1,1,2,"2_1_0_1_1_2",4,0.554600124590439,0.3502654265408,0.122685869029808,8.15089796329383,2.55460012459044,1.37749456911163,1.89749128793205,0.527011642351115
"2472",2004,2,1,0,1,1,2,"2_1_0_1_1_2",9,0.8550407201357,0.333035071604184,0.110912358918404,9.01612777648774,2.855458066403,1.04589524139365,1.09389685596988,0.91416297116365
"2473",2005,2,1,0,1,1,2,"2_1_0_1_1_2",4,0.599179989720825,0.436085031415755,0.19017015462488,5.25844868755852,2.73435958057017,1.68738712199757,2.84727529948324,0.351212964963905
"2474",2006,2,1,0,1,1,2,"2_1_0_1_1_2",5,0.565263450083224,0.333311172424155,0.111096337662765,9.00119680844494,2.56526345008322,1.18854314689126,1.41263481202217,0.707897038561942
"2475",2007,2,1,0,1,1,2,"2_1_0_1_1_2",4,1,0.537754765826906,0.289180188169551,3.4580515571616,3.27544995749355,1.77017138772125,3.13350674190697,0.319131274436457
"2476",2008,2,1,0,1,1,2,"2_1_0_1_1_2",9,0.687784627170105,0.29213356931942,0.0853420223233045,11.7175568703031,2.73968908500601,1.02598718334745,1.05264970039324,0.949983645676645
"2477",2009,2,1,0,1,1,2,"2_1_0_1_1_2",7,0.539938184962377,0.25671850318395,0.0659043898770078,15.1734960579443,2.60744953257429,1.04372215340286,1.08935593350391,0.917973611052454
"2478",2010,2,1,0,1,1,2,"2_1_0_1_1_2",11,0.75902980946289,0.311895216871752,0.0972786263074771,10.2797504236872,3.02556692098862,1.10645927525657,1.2242521278013,0.816825208869312
"2479",2011,2,1,0,1,1,2,"2_1_0_1_1_2",6,0.547966070768007,0.415184081802755,0.172377821782397,5.80121032775528,2.9275212967347,1.66948596605616,2.78718339085847,0.358785146065323
"2480",2012,2,1,0,1,1,2,"2_1_0_1_1_2",7,0.67048706835161,0.352196565992922,0.124042421097207,8.06175815623868,2.91045572044363,1.33579593603458,1.78435078272649,0.560427921281263
"2481",2013,2,1,0,1,1,2,"2_1_0_1_1_2",8,0.911686430916212,0.388654654842371,0.151052440730643,6.62021742358473,3.29593883305242,1.41577389573841,2.00441572385432,0.498898500994139
"2482",2014,2,1,0,1,1,2,"2_1_0_1_1_2",6,0.651812954467923,0.340499619256267,0.115939990713663,8.62515163098213,2.30362590893585,1.07919442781304,1.16466061302272,0.858619231060488
"2483",2015,2,1,0,1,1,2,"2_1_0_1_1_2",5,0.837798490334355,0.490854849483144,0.24093848326112,4.15043701805094,2.83779849033436,1.50785828175351,2.27363659785266,0.439824025063835
"2484",2016,2,1,0,1,1,2,"2_1_0_1_1_2",8,0.752209111557777,0.342318709317793,0.117182098749,8.53372665855701,2.75220911155778,1.09218462263371,1.19286724991753,0.838316250252605
"2485",2017,2,1,0,1,1,2,"2_1_0_1_1_2",2,0.489255485514789,0.488990855686606,0.239112056945119,4.182139590851,2.48925548551479,1.787279322145,3.19436737536709,0.313051030921289
"2486",2018,2,1,0,1,1,2,"2_1_0_1_1_2",4,0.790853743736491,0.475703356035621,0.226293682943553,4.41903630270335,2.58170748747298,1.44234999886172,2.08037351921639,0.480682911392117
"2487",2019,2,1,0,1,1,2,"2_1_0_1_1_2",6,0.548870199384786,0.35340576784114,0.124895636743386,8.00668482962804,2.49179257177159,1.22090347936872,1.49060530593466,0.670868402264923
"2488",2022,2,1,0,1,1,2,"2_1_0_1_1_2",10,0.500801879476193,0.259473929029332,0.0673267198459188,14.8529440063107,2.69186998066261,0.989060950303106,0.978241563414483,1.02224239635614
"2489",2023,2,1,0,1,1,2,"2_1_0_1_1_2",8,0.623353327388707,0.438284271117384,0.192093102308897,5.20580899563974,2.70784336622352,1.39385958373067,1.94284453915783,0.514709221373663
"2490",2003,2,1,0,1,1,3,"2_1_0_1_1_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,1,0.999875076871764,0.999750169349317,1.00024989308163
"2491",2004,2,1,0,1,1,3,"2_1_0_1_1_3",1,1,0.999838803188194,0.9996776323608,1.00032247159361,4,3.99935521275278,15.9948421177728,0.0625201544746004
"2492",2005,2,1,0,1,1,3,"2_1_0_1_1_3",4,0.759620248485328,0.543277782530209,0.295150748990941,3.38809914397572,2.75962024848533,1.66554300931404,2.77403351587488,0.360485911319142
"2493",2006,2,1,0,1,1,3,"2_1_0_1_1_3",4,0.496189509387533,0.351754322964922,0.123731103724511,8.08204218582351,2.72552018001009,1.42582592580607,2.03297957070074,0.491888858310227
"2494",2007,2,1,0,1,1,3,"2_1_0_1_1_3",1,1,0.999655148800695,0.99931041652374,1.00069005932977,3,2.99896544640209,8.99379374871366,0.111187784369975
"2495",2008,2,1,0,1,1,3,"2_1_0_1_1_3",2,0,0.24920318360183,0.0621022267172876,16.1024821952419,2,1.41931912932247,2.01446679086069,0.496409275415627
"2496",2009,2,1,0,1,1,3,"2_1_0_1_1_3",2,1,0.72667395915459,0.528055042913406,1.89374197523569,3,2.18002187746377,4.75249538622066,0.210415775026188
"2497",2010,2,1,0,1,1,3,"2_1_0_1_1_3",3,0,0.19847024492941,0.0393904381223401,25.3868717299911,2,1.22691844666188,1.50532887475919,0.664306661997678
"2498",2011,2,1,0,1,1,3,"2_1_0_1_1_3",3,0.677285986814421,0.496884698612319,0.246894403715055,4.05031456749468,2.67728598681442,1.62432386563153,2.63842802046016,0.379013561198306
"2499",2012,2,1,0,1,1,3,"2_1_0_1_1_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2500",2013,2,1,0,1,1,3,"2_1_0_1_1_3",1,1,0.999718014696732,0.999436108909176,1.00056420924339,3,2.9991540440902,8.99492498018259,0.111173801027043
"2501",2014,2,1,0,1,1,3,"2_1_0_1_1_3",2,1,0.762058581849456,0.580733282170404,1.72196089100086,3.70131267720411,2.94413032934712,8.66790339618156,0.115368152400098
"2502",2015,2,1,0,1,1,3,"2_1_0_1_1_3",2,0.538231226899194,0.538119632431678,0.289572738808404,3.45336375280013,2.53823122689919,1.85974838204894,3.45866404453363,0.289128977872391
"2503",2016,2,1,0,1,1,3,"2_1_0_1_1_3",4,0.543355714212975,0.384191481911588,0.147603094773422,6.77492569878057,2.81067255073318,1.54664392501073,2.39210743077261,0.41804142537069
"2504",2017,2,1,0,1,1,3,"2_1_0_1_1_3",2,0.324666655210793,0.324582148546596,0.105353571155125,9.4918472058966,2.32466665521079,1.66494028265458,2.77202614480593,0.360746958275897
"2505",2018,2,1,0,1,1,3,"2_1_0_1_1_3",5,0.701249810016758,0.458430723049768,0.210158727835933,4.75830820969131,2.61974518949496,1.46887828941668,2.15760342911968,0.463477201835932
"2506",2019,2,1,0,1,1,3,"2_1_0_1_1_3",2,0.815532097730038,0.815441866378826,0.664945437443384,1.50388279051113,2.81553209773004,2.47396229031967,6.12048941392375,0.163385626927981
"2507",2022,2,1,0,1,1,3,"2_1_0_1_1_3",5,0.389444535074561,0.279723736775672,0.0782453689157457,12.7803090950571,2.38944453507456,1.1118664359965,1.23624697149556,0.808899858246159
"2508",2023,2,1,0,1,1,3,"2_1_0_1_1_3",1,1,0.999724024156375,0.999448124475417,1.00055218025935,4,3.9988960966255,15.9911699916067,0.0625345112662096
"2509",2003,2,1,1,0,0,1,"2_1_1_0_0_1",6,0.280220013394015,0.172466763799021,0.0297447846153072,33.6193390852587,2.15965906958141,0.942874313716599,0.889011971466548,1.12484424517969
"2510",2004,2,1,1,0,0,1,"2_1_1_0_0_1",11,0.431736463355352,0.212144294567579,0.0450052017175756,22.2196537696991,2.22766966380925,0.805393063656312,0.6486579869857,1.5416444722233
"2511",2005,2,1,1,0,0,1,"2_1_1_0_0_1",38,0.372253456884808,0.0994188631187896,0.00988411034383262,101.172484443577,2.14103687187747,0.411473461280003,0.169310409337746,5.90631139521473
"2512",2006,2,1,1,0,0,1,"2_1_1_0_0_1",19,0.299578373090552,0.125760613373454,0.0158157318760674,63.2281836740804,1.90942204769305,0.547537140057232,0.299796919742053,3.33559130914489
"2513",2007,2,1,1,0,0,1,"2_1_1_0_0_1",37,0.582923258596441,0.164661018365885,0.0271132509692903,36.8823348086382,2.57543867701294,0.558219685362888,0.311609217126642,3.20914769216723
"2514",2008,2,1,1,0,0,1,"2_1_1_0_0_1",25,0.661474532030575,0.208212317144938,0.0433523690108641,23.0667901850854,2.68485452406317,0.714468716302154,0.510465546574448,1.95899607076451
"2515",2009,2,1,1,0,0,1,"2_1_1_0_0_1",22,0.503541021685579,0.164861813253613,0.027179417469269,36.7925471960784,2.41278559032221,0.624034982426188,0.389419659291653,2.56792377102631
"2516",2010,2,1,1,0,0,1,"2_1_1_0_0_1",26,0.507948352616275,0.164943197208316,0.0272062583053014,36.756248829893,2.4054540703722,0.614406708570924,0.377495603536957,2.64903747389498
"2517",2011,2,1,1,0,0,1,"2_1_1_0_0_1",19,0.666282413458356,0.245578227023139,0.0603086655878285,16.5813650534795,2.68373813750912,0.789888061056019,0.623923148998837,1.60276149651544
"2518",2012,2,1,1,0,0,1,"2_1_1_0_0_1",25,0.219735343716689,0.097672488853117,0.00953991507876227,104.822736024789,2.08373021035585,0.518970937170871,0.269330833628012,3.71290574691926
"2519",2013,2,1,1,0,0,1,"2_1_1_0_0_1",20,0.567348202954396,0.179662977351356,0.0322787854307539,30.9800999837882,2.4390653044589,0.608672518203429,0.370482234416103,2.69918475733673
"2520",2014,2,1,1,0,0,1,"2_1_1_0_0_1",17,0.386423249815217,0.171398241627467,0.0293773572329876,34.0398216241557,2.09743560849311,0.648226463973793,0.420197548595968,2.37983301744944
"2521",2015,2,1,1,0,0,1,"2_1_1_0_0_1",19,0.539867772965502,0.170591837763464,0.0291015751115159,34.3624012160182,2.39472427656301,0.648063873540911,0.41998678418885,2.38102730287423
"2522",2016,2,1,1,0,0,1,"2_1_1_0_0_1",24,0.465311422194078,0.189028813564513,0.0357318923576075,27.9862031932685,2.40006665935193,0.668990953472074,0.447548895827474,2.23439273188485
"2523",2017,2,1,1,0,0,1,"2_1_1_0_0_1",33,0.352271571173195,0.110265858935345,0.0121585596467493,82.2465842216234,2.03174045178917,0.439169949322373,0.192870244387816,5.18483295945454
"2524",2018,2,1,1,0,0,1,"2_1_1_0_0_1",25,0.411301575569278,0.127417537440841,0.016235228847488,61.5944505244669,2.04266610852345,0.466192245987051,0.217335210218451,4.60118725812934
"2525",2019,2,1,1,0,0,1,"2_1_1_0_0_1",17,0.378615525474852,0.144471034270527,0.0208718797431958,47.9113530886453,2.41176112500266,0.656961820359055,0.431598833409484,2.3169664109153
"2526",2022,2,1,1,0,0,1,"2_1_1_0_0_1",20,0.283769371527224,0.111973273787865,0.0125380140427721,79.7574477575642,2.16030624819744,0.540608368999265,0.292257408632046,3.42164123291399
"2527",2023,2,1,1,0,0,1,"2_1_1_0_0_1",5,0.44329076185254,0.443103353393011,0.196340581788132,5.09319057167246,2.00751477836881,1.38848396522884,1.9278877216976,0.518702406133615
"2528",2003,2,1,1,0,0,2,"2_1_1_0_0_2",143,0.445588403580554,0.06363665714457,0.00404962413253555,246.936497628455,2.3216503646208,0.235668606575273,0.0555396921251309,18.0051412194904
"2529",2004,2,1,1,0,0,2,"2_1_1_0_0_2",206,0.419891891789551,0.0558861484947715,0.00312326159357966,320.178111899321,2.27031702767629,0.212401989145281,0.0451146049928721,22.165770932894
"2530",2005,2,1,1,0,0,2,"2_1_1_0_0_2",260,0.467013730452859,0.0467537777341167,0.00218591573241119,457.474176690674,2.31056637106949,0.175293554537028,0.0307278302622262,32.5437882032727
"2531",2006,2,1,1,0,0,2,"2_1_1_0_0_2",198,0.439880549802009,0.0533557556502285,0.00284683666100689,351.26707959645,2.25969877891842,0.196627129022022,0.0386622278674428,25.8650381821916
"2532",2007,2,1,1,0,0,2,"2_1_1_0_0_2",192,0.466951818747557,0.0560043198351425,0.00313648384019694,318.828360339077,2.3736995078376,0.211199837173761,0.0446053712222233,22.4188247423839
"2533",2008,2,1,1,0,0,2,"2_1_1_0_0_2",174,0.516446886862821,0.0659001883314173,0.00434283482211627,230.264341371542,2.42554442980388,0.239101081761312,0.0571693272994294,17.49189726796
"2534",2009,2,1,1,0,0,2,"2_1_1_0_0_2",175,0.541275505188889,0.0634758271179771,0.00402918062831131,248.189419201868,2.46490273515683,0.224001989709529,0.050176891393828,19.9294928845075
"2535",2010,2,1,1,0,0,2,"2_1_1_0_0_2",188,0.614174814261209,0.0699224020625399,0.00488914231019548,204.534852240784,2.55999470672509,0.242461320199446,0.0587874917928584,17.0104212563374
"2536",2011,2,1,1,0,0,2,"2_1_1_0_0_2",190,0.619091476660013,0.0684989213804072,0.00469210223027921,213.124086160521,2.62835821075469,0.242360986469779,0.0587388477626045,17.0245082784317
"2537",2012,2,1,1,0,0,2,"2_1_1_0_0_2",138,0.598261800123858,0.0777545370274027,0.00604576802834573,165.404956874209,2.61722228063267,0.270019849455401,0.0729107190999174,13.7154044336004
"2538",2013,2,1,1,0,0,2,"2_1_1_0_0_2",158,0.691415752497725,0.0736282210533748,0.00542111493548462,184.463899382463,2.7277130514849,0.250979410780466,0.0629906646357098,15.8753682912101
"2539",2014,2,1,1,0,0,2,"2_1_1_0_0_2",123,0.605733291371526,0.0819081406065803,0.00670894349762734,149.054765531064,2.52906842318367,0.276094967822305,0.0762284312567994,13.1184649023038
"2540",2015,2,1,1,0,0,2,"2_1_1_0_0_2",145,0.679112109494008,0.0775185479764385,0.0060091252803754,166.413571583505,2.74727823809774,0.27053045160158,0.0731867252437548,13.6636800822747
"2541",2016,2,1,1,0,0,2,"2_1_1_0_0_2",150,0.558757467446226,0.0652464373689835,0.00425709758934468,234.901826658368,2.55827722964464,0.245464799547722,0.0602529678170031,16.5966928473489
"2542",2017,2,1,1,0,0,2,"2_1_1_0_0_2",128,0.585842245212422,0.0741587996265607,0.00549952756205238,181.833800943223,2.518612161446,0.261977274596348,0.0686320924049302,14.5704431405062
"2543",2018,2,1,1,0,0,2,"2_1_1_0_0_2",124,0.623331156819243,0.0808368932395999,0.00653460330863047,153.031477623021,2.59023864356209,0.280292184297021,0.0785637085779951,12.7285233614861
"2544",2019,2,1,1,0,0,2,"2_1_1_0_0_2",144,0.521404735734294,0.0688812990552431,0.00474463335953783,210.764441469385,2.48535517313337,0.253429988184218,0.0642267589110528,15.5698343954253
"2545",2022,2,1,1,0,0,2,"2_1_1_0_0_2",128,0.428033352658844,0.0756426656589581,0.00572181286799292,174.769784169956,2.42529528117881,0.297054059711967,0.088241114391361,11.3325858008192
"2546",2023,2,1,1,0,0,2,"2_1_1_0_0_2",106,0.551996869341944,0.0885885343365388,0.00784792841589611,127.422161238689,2.46966375565731,0.31128015874325,0.0968953372272227,10.3204140531032
"2547",2003,2,1,1,0,0,3,"2_1_1_0_0_3",188,0.428923863688652,0.0520754986424741,0.00271185755886232,368.750931158611,2.27306712800455,0.193651055167356,0.0375007311674304,26.6661467355203
"2548",2004,2,1,1,0,0,3,"2_1_1_0_0_3",180,0.43966170936875,0.0542338957177881,0.00294131544472791,339.983935348528,2.30840942961424,0.20700086573898,0.0428493584166871,23.3375722986453
"2549",2005,2,1,1,0,0,3,"2_1_1_0_0_3",135,0.527334513735582,0.0711232274208626,0.00505851347875974,197.686534630957,2.48634097920277,0.260107768772879,0.0676560513760055,14.7806438546405
"2550",2006,2,1,1,0,0,3,"2_1_1_0_0_3",135,0.542728465156054,0.0711429571106808,0.00506132034645217,197.576903169342,2.46477411512434,0.258911187029642,0.0670350027690981,14.9175797522452
"2551",2007,2,1,1,0,0,3,"2_1_1_0_0_3",121,0.489926930072728,0.0684490509482089,0.0046852725757105,213.434754081166,2.42659741937077,0.260729497400958,0.0679798708149563,14.7102368394026
"2552",2008,2,1,1,0,0,3,"2_1_1_0_0_3",197,0.470810463009139,0.0556305849745841,0.00309476198461443,323.126626529435,2.35473410670321,0.20825765022736,0.0433712488782213,23.0567490184067
